X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type,Sidewalk_Width__ft_,Accessibility_Score,Sidewalk_Condition,Sidewalk_Material,Current_Shelter,Routes,Municipality_1,Neighborhood,created_user,created_date,last_edited_user,last_edited_date
-71.1378300003854,42.4510880000676,618469,NHRML-0078-02,,Winchester Center,Winchester Center - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.451088,-71.13783,CR-zone-1,,https://www.mbta.com/stops/place-NHRML-0078,,0,place-NHRML-0078,2,Winchester,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.1376180005055,42.5044019996227,618471,NHRML-0116,,Mishawum,Mishawum - Commuter Rail,,Commuter Rail,42.504402,-71.137618,CR-zone-2,,https://www.mbta.com/stops/place-NHRML-0116,,0,place-NHRML-0116,2,Woburn,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.1376180005055,42.5044019996227,618472,NHRML-0116-01,,Mishawum,Mishawum - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.504402,-71.137618,CR-zone-2,,https://www.mbta.com/stops/place-NHRML-0116,,0,place-NHRML-0116,2,Woburn,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.1376180005055,42.5044019996227,618473,NHRML-0116-02,,Mishawum,Mishawum - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.504402,-71.137618,CR-zone-2,,https://www.mbta.com/stops/place-NHRML-0116,,0,place-NHRML-0116,2,Woburn,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.1444750005372,42.5169870002745,618475,NHRML-0127,,Anderson/Woburn,Anderson/Woburn - Commuter Rail,,Commuter Rail,42.516987,-71.144475,CR-zone-2,,https://www.mbta.com/stops/place-NHRML-0127,,0,place-NHRML-0127,1,Woburn,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.1444750005372,42.5169870002745,618476,NHRML-0127-01,,Anderson/Woburn,Anderson/Woburn - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.516987,-71.144475,CR-zone-2,,https://www.mbta.com/stops/place-NHRML-0127,,0,place-NHRML-0127,1,Woburn,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.1444750005372,42.5169870002745,618477,NHRML-0127-02,,Anderson/Woburn,Anderson/Woburn - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.516987,-71.144475,CR-zone-2,,https://www.mbta.com/stops/place-NHRML-0127,,0,place-NHRML-0127,1,Woburn,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.1743340001433,42.5466239999303,618479,NHRML-0152,,Wilmington,Wilmington - Commuter Rail,,Commuter Rail,42.546624,-71.174334,CR-zone-3,,https://www.mbta.com/stops/place-NHRML-0152,,0,place-NHRML-0152,1,Wilmington,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.1743340001433,42.5466239999303,618480,NHRML-0152-01,,Wilmington,Wilmington - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.546624,-71.174334,CR-zone-3,,https://www.mbta.com/stops/place-NHRML-0152,,0,place-NHRML-0152,1,Wilmington,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.1743340001433,42.5466239999303,618481,NHRML-0152-02,,Wilmington,Wilmington - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.546624,-71.174334,CR-zone-3,,https://www.mbta.com/stops/place-NHRML-0152,,0,place-NHRML-0152,1,Wilmington,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.2809950005363,42.5932480002519,618483,NHRML-0218,,North Billerica,North Billerica - Commuter Rail,,Commuter Rail,42.593248,-71.280995,CR-zone-5,,https://www.mbta.com/stops/place-NHRML-0218,,0,place-NHRML-0218,1,Billerica,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.2809950005363,42.5932480002519,618484,NHRML-0218-01,,North Billerica,North Billerica - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.593248,-71.280995,CR-zone-5,,https://www.mbta.com/stops/place-NHRML-0218,,0,place-NHRML-0218,1,Billerica,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.2809950005363,42.5932480002519,618485,NHRML-0218-02,,North Billerica,North Billerica - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.593248,-71.280995,CR-zone-5,,https://www.mbta.com/stops/place-NHRML-0218,,0,place-NHRML-0218,1,Billerica,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.3145429994606,42.6353499997995,618487,NHRML-0254,,Lowell,Lowell - Commuter Rail,,Commuter Rail,42.63535,-71.314543,CR-zone-6,,https://www.mbta.com/stops/place-NHRML-0254,,0,place-NHRML-0254,1,Lowell,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.3145429994606,42.6353499997995,618488,NHRML-0254-03,,Lowell,Lowell - Commuter Rail - Track 3,3,Track 3,42.63535,-71.314543,CR-zone-6,,https://www.mbta.com/stops/place-NHRML-0254,,0,place-NHRML-0254,1,Lowell,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.3145429994606,42.6353499997995,618489,NHRML-0254-04,,Lowell,Lowell - Commuter Rail - Track 4,4,Track 4,42.63535,-71.314543,CR-zone-6,,https://www.mbta.com/stops/place-NHRML-0254,,0,place-NHRML-0254,1,Lowell,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-70.9533019994672,42.1550250002971,618491,PB-0158-S,,South Weymouth,South Weymouth - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.155025,-70.953302,CR-zone-3,,https://www.mbta.com/stops/place-PB-0158,,0,place-PB-0158,1,Weymouth,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-70.9344050005647,42.1071559996957,618493,PB-0194-S,,Abington,Abington - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.107156,-70.934405,CR-zone-4,,https://www.mbta.com/stops/place-PB-0194,,0,place-PB-0194,1,Abington,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-70.9234109994728,42.0827489999301,618495,PB-0212-S,,Whitman,Whitman - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.082749,-70.923411,CR-zone-5,,https://www.mbta.com/stops/place-PB-0212,,0,place-PB-0212,1,Whitman,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-70.8824380003576,42.0439670002302,618497,PB-0245-S,,Hanson,Hanson - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.043967,-70.882438,CR-zone-6,,https://www.mbta.com/stops/place-PB-0245,,0,place-PB-0245,1,Hanson,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-70.824262999761,42.0147389997868,618499,PB-0281,,Halifax,Halifax - Commuter Rail,,Commuter Rail,42.014739,-70.824263,CR-zone-7,,https://www.mbta.com/stops/place-PB-0281,,0,place-PB-0281,1,Halifax,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-70.824262999761,42.0147389997868,618500,PB-0281-CS,,Halifax,Halifax - Commuter Rail - Track 2,2,Track 2,42.014739,-70.824263,CR-zone-7,,https://www.mbta.com/stops/place-PB-0281,,0,place-PB-0281,1,Halifax,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-70.824262999761,42.0147389997868,618501,PB-0281-S,,Halifax,Halifax - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.014739,-70.824263,CR-zone-7,,https://www.mbta.com/stops/place-PB-0281,,0,place-PB-0281,1,Halifax,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-70.6904209995439,41.9812780000145,618503,PB-0356-S,,Plymouth,Plymouth - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),41.981278,-70.690421,CR-zone-8,,https://www.mbta.com/stops/place-PB-0356,,0,place-PB-0356,1,Plymouth,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.1462799996795,42.1570950002228,618505,SB-0156-S,,Canton Center,Canton Center - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.157095,-71.14628,CR-zone-3,,https://www.mbta.com/stops/place-SB-0156,,0,place-SB-0156,1,Canton,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.1036270003933,42.1240840004233,618507,SB-0189-S,,Stoughton,Stoughton - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.124084,-71.103627,CR-zone-4,,https://www.mbta.com/stops/place-SB-0189,,0,place-SB-0189,1,Stoughton,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.0999740002038,42.3475809997159,618509,WML-0025,,Lansdowne,Lansdowne - Commuter Rail,,Commuter Rail,42.347581,-71.099974,CR-zone-1A,,https://www.mbta.com/stops/place-WML-0025,,0,place-WML-0025,1,Boston,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.0999740002038,42.3475809997159,618510,WML-0025-05,,Lansdowne,Lansdowne - Commuter Rail - Track 5,5,Track 5,42.347581,-71.099974,CR-zone-1A,,https://www.mbta.com/stops/place-WML-0025,,0,place-WML-0025,1,Boston,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.0999740002038,42.3475809997159,618511,WML-0025-07,,Lansdowne,Lansdowne - Commuter Rail - Track 7,7,Track 7,42.347581,-71.099974,CR-zone-1A,,https://www.mbta.com/stops/place-WML-0025,,0,place-WML-0025,1,Boston,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.1398829999459,42.3572929995959,618513,WML-0035,,Boston Landing,Boston Landing - Commuter Rail,,Commuter Rail,42.357293,-71.139883,CR-zone-1A,,https://www.mbta.com/stops/place-WML-0035,,0,place-WML-0035,1,Boston,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.1398829999459,42.3572929995959,618514,WML-0035-01,,Boston Landing,Boston Landing - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.357293,-71.139883,CR-zone-1A,,https://www.mbta.com/stops/place-WML-0035,,0,place-WML-0035,1,Boston,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.1398829999459,42.3572929995959,618515,WML-0035-02,,Boston Landing,Boston Landing - Commuter Rail - Track 2 (South Station),2,Track 2 (South Station),42.357293,-71.139883,CR-zone-1A,,https://www.mbta.com/stops/place-WML-0035,,0,place-WML-0035,1,Boston,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.2054080001536,42.3517020000596,618518,WML-0081-02,,Newtonville,Newtonville - Commuter Rail - Track 2 (All Trains),2,Commuter Rail - Track 2 (All Trains),42.351702,-71.205408,CR-zone-1,,https://www.mbta.com/stops/place-WML-0081,,0,place-WML-0081,2,Newton,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.2305280005176,42.3478780002008,618520,WML-0091-02,,West Newton,West Newton - Commuter Rail - Track 2 (All Trains),2,Commuter Rail - Track 2 (All Trains),42.347878,-71.230528,CR-zone-2,,https://www.mbta.com/stops/place-WML-0091,,0,place-WML-0091,2,Newton,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.2508259996147,42.3457250000485,618522,WML-0102-02,,Auburndale,Auburndale - Commuter Rail - Track 2 (All Trains),2,Commuter Rail - Track 2 (All Trains),42.345725,-71.250826,CR-zone-2,,https://www.mbta.com/stops/place-WML-0102,,0,place-WML-0102,2,Newton,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.2722879994569,42.3236079997317,618524,WML-0125,,Wellesley Farms,Wellesley Farms - Commuter Rail,,Commuter Rail,42.323608,-71.272288,CR-zone-3,,https://www.mbta.com/stops/place-WML-0125,,0,place-WML-0125,2,Wellesley,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.2722879994569,42.3236079997317,618525,WML-0125-01,,Wellesley Farms,Wellesley Farms - Commuter Rail - Track 1,1,Track 1,42.323608,-71.272288,CR-zone-3,,https://www.mbta.com/stops/place-WML-0125,,0,place-WML-0125,2,Wellesley,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.2722879994569,42.3236079997317,618526,WML-0125-02,,Wellesley Farms,Wellesley Farms - Commuter Rail - Track 2,2,Track 2,42.323608,-71.272288,CR-zone-3,,https://www.mbta.com/stops/place-WML-0125,,0,place-WML-0125,2,Wellesley,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.2770440002532,42.3103700004512,618528,WML-0135,,Wellesley Hills,Wellesley Hills - Commuter Rail,,Commuter Rail,42.31037,-71.277044,CR-zone-3,,https://www.mbta.com/stops/place-WML-0135,,0,place-WML-0135,2,Wellesley,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.2770440002532,42.3103700004512,618529,WML-0135-01,,Wellesley Hills,Wellesley Hills - Commuter Rail - Track 1,1,Track 1,42.31037,-71.277044,CR-zone-3,,https://www.mbta.com/stops/place-WML-0135,,0,place-WML-0135,2,Wellesley,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.2770440002532,42.3103700004512,618530,WML-0135-02,,Wellesley Hills,Wellesley Hills - Commuter Rail - Track 2,2,Track 2,42.31037,-71.277044,CR-zone-3,,https://www.mbta.com/stops/place-WML-0135,,0,place-WML-0135,2,Wellesley,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.2941730002701,42.2975260003709,618532,WML-0147,,Wellesley Square,Wellesley Square - Commuter Rail,,Commuter Rail,42.297526,-71.294173,CR-zone-3,,https://www.mbta.com/stops/place-WML-0147,,0,place-WML-0147,2,Wellesley,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.2941730002701,42.2975260003709,618533,WML-0147-01,,Wellesley Square,Wellesley Square - Commuter Rail - Track 1,1,Track 1,42.297526,-71.294173,CR-zone-3,,https://www.mbta.com/stops/place-WML-0147,,0,place-WML-0147,2,Wellesley,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.2941730002701,42.2975260003709,618534,WML-0147-02,,Wellesley Square,Wellesley Square - Commuter Rail - Track 2,2,Track 2,42.297526,-71.294173,CR-zone-3,,https://www.mbta.com/stops/place-WML-0147,,0,place-WML-0147,2,Wellesley,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.3471329999557,42.2857190003918,618536,WML-0177,,Natick Center,Natick Center - Commuter Rail,,Commuter Rail,42.285719,-71.347133,CR-zone-4,,https://www.mbta.com/stops/place-WML-0177,,0,place-WML-0177,2,Natick,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.3471329999557,42.2857190003918,618537,WML-0177-01,,Natick Center,Natick Center - Commuter Rail - Track 1,1,Track 1,42.285719,-71.347133,CR-zone-4,,https://www.mbta.com/stops/place-WML-0177,,0,place-WML-0177,2,Natick,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.3471329999557,42.2857190003918,618538,WML-0177-02,,Natick Center,Natick Center - Commuter Rail - Track 2,2,Track 2,42.285719,-71.347133,CR-zone-4,,https://www.mbta.com/stops/place-WML-0177,,0,place-WML-0177,2,Natick,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.3917970005396,42.2830639999152,618540,WML-0199,,West Natick,West Natick - Commuter Rail,,Commuter Rail,42.283064,-71.391797,CR-zone-4,,https://www.mbta.com/stops/place-WML-0199,,0,place-WML-0199,1,Natick,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.3917970005396,42.2830639999152,618541,WML-0199-01,,West Natick,West Natick - Commuter Rail - Track 1,1,Track 1,42.283064,-71.391797,CR-zone-4,,https://www.mbta.com/stops/place-WML-0199,,0,place-WML-0199,1,Natick,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.3917970005396,42.2830639999152,618542,WML-0199-02,,West Natick,West Natick - Commuter Rail - Track 2,2,Track 2,42.283064,-71.391797,CR-zone-4,,https://www.mbta.com/stops/place-WML-0199,,0,place-WML-0199,1,Natick,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.4200549999298,42.276107999782,618544,WML-0214,,Framingham,Framingham - Commuter Rail,,Commuter Rail,42.276108,-71.420055,CR-zone-5,,https://www.mbta.com/stops/place-WML-0214,,0,place-WML-0214,1,Framingham,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.4200549999298,42.276107999782,618545,WML-0214-01,,Framingham,Framingham - Commuter Rail - Track 1,1,Track 1,42.276108,-71.420055,CR-zone-5,,https://www.mbta.com/stops/place-WML-0214,,0,place-WML-0214,1,Framingham,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.4200549999298,42.276107999782,618546,WML-0214-02,,Framingham,Framingham - Commuter Rail - Track 2,2,Track 2,42.276108,-71.420055,CR-zone-5,,https://www.mbta.com/stops/place-WML-0214,,0,place-WML-0214,1,Framingham,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.4821609999067,42.2614899998601,618548,WML-0252,,Ashland,Ashland - Commuter Rail,,Commuter Rail,42.26149,-71.482161,CR-zone-6,,https://www.mbta.com/stops/place-WML-0252,,0,place-WML-0252,1,Ashland,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.4821609999067,42.2614899998601,618549,WML-0252-01,,Ashland,Ashland - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.26149,-71.482161,CR-zone-6,,https://www.mbta.com/stops/place-WML-0252,,0,place-WML-0252,1,Ashland,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.4821609999067,42.2614899998601,618550,WML-0252-02,,Ashland,Ashland - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.26149,-71.482161,CR-zone-6,,https://www.mbta.com/stops/place-WML-0252,,0,place-WML-0252,1,Ashland,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.5243710000977,42.2670240000335,618552,WML-0274,,Southborough,Southborough - Commuter Rail,,Commuter Rail,42.267024,-71.524371,CR-zone-6,,https://www.mbta.com/stops/place-WML-0274,,0,place-WML-0274,1,Southborough,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.5243710000977,42.2670240000335,618553,WML-0274-01,,Southborough,Southborough - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.267024,-71.524371,CR-zone-6,,https://www.mbta.com/stops/place-WML-0274,,0,place-WML-0274,1,Southborough,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.5243710000977,42.2670240000335,618554,WML-0274-02,,Southborough,Southborough - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.267024,-71.524371,CR-zone-6,,https://www.mbta.com/stops/place-WML-0274,,0,place-WML-0274,1,Southborough,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.6470759997843,42.2696440001877,618556,WML-0340,,Westborough,Westborough - Commuter Rail,,Commuter Rail,42.269644,-71.647076,CR-zone-7,,https://www.mbta.com/stops/place-WML-0340,,0,place-WML-0340,1,Westborough,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.6470759997843,42.2696440001877,618557,WML-0340-01,,Westborough,Westborough - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.269644,-71.647076,CR-zone-7,,https://www.mbta.com/stops/place-WML-0340,,0,place-WML-0340,1,Westborough,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.6470759997843,42.2696440001877,618558,WML-0340-02,,Westborough,Westborough - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.269644,-71.647076,CR-zone-7,,https://www.mbta.com/stops/place-WML-0340,,0,place-WML-0340,1,Westborough,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.6853249997494,42.246600000356,618560,WML-0364,,Grafton,Grafton - Commuter Rail,,Commuter Rail,42.2466,-71.685325,CR-zone-8,,https://www.mbta.com/stops/place-WML-0364,,0,place-WML-0364,1,Grafton,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.6853249997494,42.246600000356,618561,WML-0364-01,,Grafton,Grafton - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.2466,-71.685325,CR-zone-8,,https://www.mbta.com/stops/place-WML-0364,,0,place-WML-0364,1,Grafton,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.6853249997494,42.246600000356,618562,WML-0364-02,,Grafton,Grafton - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.2466,-71.685325,CR-zone-8,,https://www.mbta.com/stops/place-WML-0364,,0,place-WML-0364,1,Grafton,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.7948879994819,42.2614609999649,618564,WML-0442-CS,,Worcester,Worcester - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.261461,-71.794888,CR-zone-8,,https://www.mbta.com/stops/place-WML-0442,,0,place-WML-0442,1,Worcester,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.0693790001403,42.4517309995912,618566,WR-0062,,Wyoming Hill,Wyoming Hill - Commuter Rail,,Commuter Rail,42.451731,-71.069379,CR-zone-1,,https://www.mbta.com/stops/place-WR-0062,,0,place-WR-0062,2,Melrose,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.0693790001403,42.4517309995912,618567,WR-0062-01,,Wyoming Hill,Wyoming Hill - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.451731,-71.069379,CR-zone-1,,https://www.mbta.com/stops/place-WR-0062,,0,place-WR-0062,2,Melrose,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.0693790001403,42.4517309995912,618568,WR-0062-02,,Wyoming Hill,Wyoming Hill - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.451731,-71.069379,CR-zone-1,,https://www.mbta.com/stops/place-WR-0062,,0,place-WR-0062,2,Melrose,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.0697890005555,42.4587679998754,618571,WR-0067,,Melrose/Cedar Park,Melrose/Cedar Park - Commuter Rail,,Commuter Rail,42.458768,-71.069789,CR-zone-1,,https://www.mbta.com/stops/place-WR-0067,,0,place-WR-0067,2,Melrose,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.0697890005555,42.4587679998754,618572,WR-0067-01,,Melrose/Cedar Park,Melrose/Cedar Park - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.458768,-71.069789,CR-zone-1,,https://www.mbta.com/stops/place-WR-0067,,0,place-WR-0067,2,Melrose,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.0697890005555,42.4587679998754,618573,WR-0067-02,,Melrose/Cedar Park,Melrose/Cedar Park - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.458768,-71.069789,CR-zone-1,,https://www.mbta.com/stops/place-WR-0067,,0,place-WR-0067,2,Melrose,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
-71.0682970000472,42.4694639997039,618576,WR-0075,,Melrose Highlands,Melrose Highlands - Commuter Rail,,Commuter Rail,42.469464,-71.068297,CR-zone-1,,https://www.mbta.com/stops/place-WR-0075,,0,place-WR-0075,1,Melrose,,,2,,,,,,,,,DOT_ADMIN,2021/12/07 11:33:56+00,DOT_ADMIN,2021/12/07 11:33:56+00
